,vulnName,changeset,CVE,BID,BugzillaOpendate,reporttime,patchrelease
654,1064636,9472206fdd12 60b7d13cfb6f fab3c895bc89 ecf229495d43 2431af782661 fb8ff9258d02 f9ccc64ca17d,CVE-2014-1568,70116,2014-09-08,2014-09-24,2014-09-24
655,1064835,53d8fbf54227 7c69d2736309 2f9e29cf1a7a,CVE-2014-1588,71392,2014-09-09,2014-12-02,2014-12-02
656,1065909,f0cd9e9e87aa 82cce51fb174,CVE-2015-0832,,2014-09-11,2015-02-25,2015-02-24
657,1066190,d02e70f0bf3d 46ddbee26635 1e3320340bd2,CVE-2014-1584,70434,2014-09-11,2014-10-14,2014-10-14
658,1068218,81a9009a5c1d 029d9dfe6292 389dd23d771c,CVE-2014-1581,70426,2014-09-16,2014-10-14,2014-10-14
659,1069762,c6ed7442143b 6e99a4788c2f c4b670cb5a6d b77384b124a4,CVE-2014-1591,71399,2014-09-18,2014-12-02,2014-12-02
660,1072044,3103826177af b0aee9433884 e97e1abb8395,CVE-2014-1574,70436,2014-09-23,2014-10-14,2014-10-14
661,1072174,3dfe5612e17b ea83cf4e9233 bb4423c0da47,CVE-2014-1574,70436,2014-09-24,2014-10-14,2014-10-14
662,1072760,1ca9cc2f0195 5b6e1cf75e87 897f73d9e4f9,CVE-2015-0835,,2014-09-24,2015-02-25,2015-02-24
663,1072847,1c53d6dbd263 286954ccc3ae d5a855ee2081,CVE-2014-1587,71391,2014-09-25,2014-12-02,2014-12-02
664,1072871,2bd2d1db4056 8d887c4a25f8 fe0b12352606,CVE-2014-8635,72050,2014-09-25,2015-01-13,2015-01-13
665,1073577,f33f7dc50aa9 fef8fb959d28,CVE-2014-1588,71392,2014-09-26,2014-12-02,2014-12-02
666,1074280,d927d3102472 0fe683c5cabc,CVE-2014-1594,71396,2014-09-29,2014-12-02,2014-12-02
667,1074642,0f8ae1c5e282,CVE-2017-7789,100374,2014-09-29,2017-08-08,2017-08-08
668,1075546,4007aeccec79 75ebb70f8b38,CVE-2014-1588,71392,2014-10-01,2014-12-02,2014-12-02
669,1077687,d2edb76fa2c0 cb4e1d969e8d 4e78f69ca4a9,CVE-2014-1588,71392,2014-10-03,2014-12-02,2014-12-02
670,1079729,c072fade4e36 054875648c9a cc85ed51d280,CVE-2014-1587,71391,2014-10-08,2014-12-02,2014-12-02
671,1080312,153148514f22 199744bc7044 4bb1c6116c39,CVE-2014-1587,71391,2014-10-08,2014-12-02,2014-12-02
672,1080987,d90fcdb1eb71 6f7c93a5f71f 425e86d0d740 ac5d2e7a5855 7db3b347535a 865547ed437c,CVE-2014-8638,72047,2014-10-09,2015-01-13,2015-01-13
673,1080995,8c716f35d9ec 229e75e75ef7 5b6180fc4286,CVE-2015-0797,,2014-10-09,2015-05-14,2015-05-12
674,1085175,d829a27e089a,CVE-2014-1593,71395,2014-10-19,2014-12-02,2014-12-02
675,1086842,e3411194bf98 1128da4be7b3 393498c26e3c b58f505f18df,CVE-2014-1588,71392,2014-10-21,2014-12-02,2014-12-02
676,1086999,183190289b9c a8aa222f1d01 c683f8d5426d 3aaf3cccabac,CVE-2015-4490,,2014-10-21,2015-08-15,2015-08-11
677,1087565,2cb85f5cadab 78c576630fed c1f04200ed98,CVE-2011-3079,53309,2014-10-22,2012-04-30,2012-04-30
678,1087633,dad61f719326,CVE-2014-1590,71397,2014-10-22,2014-12-02,2014-12-02
679,1088635,e066f112521a 07a3bd26b6c1 2be3d4150683,CVE-2014-1592,71398,2014-10-24,2014-12-02,2014-12-02
680,1089207,e06adcf04636 ccde6ac141db f30e1c0c0694,CVE-2014-1587,71391,2014-10-25,2014-12-02,2014-12-02
681,1092363,ed9225015e22 79fcabb42355 126d92ac00e9,CVE-2015-0826,,2014-10-31,2015-02-25,2015-02-24
682,1092370,a1961f96d4a7,CVE-2015-0825,72751,2014-10-31,2015-02-24,2015-02-24
683,1092855,9a33d0207b18 c1bc586965ac 4bdf71e69d10,CVE-2014-1595,,2014-11-02,2014-12-11,2014-12-02
684,1095925,c38c0e99ea32,CVE-2015-0824,72753,2014-11-08,2015-02-24,2015-02-24
685,1096026,2f6e43721856 b34fe7ba8f13 11f5e8e1d39e,CVE-2014-1588,71392,2014-11-09,2014-12-02,2014-12-02
686,1096138,d8d78db85c5d 8cfe5ab482da,CVE-2015-0836,72742,2014-11-09,2015-02-24,2015-02-24
687,1098314,f9e8ae3213d2 3b4908a629e8,CVE-2015-0834,72743,2014-11-13,2015-02-24,2015-02-24
688,1098497,47f88e6ae34c,CVE-2015-0823,72754,2014-11-13,2015-02-24,2015-02-24
689,1098583,4ed14c45e6e6 2d431a82b30d,CVE-2014-8635,72050,2014-11-13,2015-01-13,2015-01-13
690,1099437,c15637e90d9a 5597611e315f,CVE-2015-0806,73465,2014-11-14,2015-03-31,2015-03-31
691,1100409,874e07bec1cc bbe24bcf277e d21e91a547d8 f6726a814351,CVE-2014-8640,72045,2014-11-17,2015-01-13,2015-01-13
692,1105045,dc21224de25b 226332faa005,CVE-2015-4502,76815,2014-11-25,2015-09-22,2015-09-22
693,1107009,1ba6070d3f51,CVE-2015-0836,72742,2014-12-03,2015-02-24,2015-02-24
694,1107011,2c316ea16e94 fb1f0c400ec0 17fd53f32f69 c7f7df39564b,CVE-2015-4513,77411,2014-12-03,2015-11-03,2015-11-03
695,1109552,f42c4aa524f6,CVE-2015-0808,73460,2014-12-10,2015-03-31,2015-03-31
696,1110212,b58098a4ca40 ee4fe2ec168e,CVE-2015-0800,73459,2014-12-11,2015-03-31,2015-03-31
697,1110488,bb194bedf519 94c87aafc56c,CVE-2015-0830,72745,2014-12-11,2015-02-24,2015-02-24
698,1110557,7f0738c201eb 85d74ddebbcc 3f71dcaa9396,CVE-2015-0822,72756,2014-12-11,2015-02-24,2015-02-24
699,1111243,c1fb4bf7b043 c4a9f04aa23f bf8644a5c52a,CVE-2015-0836,72742,2014-12-13,2015-02-24,2015-02-24
700,1111327,47fdf6370008,CVE-2015-0814,73464,2014-12-14,2015-03-31,2015-03-31
701,1111737,4fc84f5e110f 6cfb21ae8405 9c908bced0db,CVE-2014-8634,72049,2014-12-15,2015-01-13,2015-01-13
702,1111834,3403c122b6b2 ac621df2174a 992a9b4bb74d 46aa1d78bd2e,CVE-2015-0807,73457,2014-12-15,2015-03-31,2015-03-31
703,1114058,f1c8fc215969 b8eb3fd1e2c0,CVE-2015-0835,,2014-12-20,2015-02-25,2015-02-24
704,1114569,b4c70d12ab91 1ab03636659f,CVE-2015-0835,,2014-12-22,2015-02-25,2015-02-24
705,1115776,68e641adcfb6 936d24a4d78a 9ac8ce8d36ef,CVE-2015-0836,72742,2014-12-26,2015-02-24,2015-02-24
706,1116306,8f85d78f6890,CVE-2015-0814,73464,2014-12-29,2015-03-31,2015-03-31
707,1117140,6c8f62d7fd1c 2946946fa0a9 38970bbf6e2d,CVE-2014-8643,72043,2015-01-02,2015-01-13,2015-01-13
708,1117304,144dea01fcbf 1e2e5169edf8 94ff84d3339e 014e3858e106 bc7489448a98 4417d345698a,CVE-2015-0827,72755,2015-01-02,2015-02-24,2015-02-24
709,1117406,0c329304fe62 495caaec91f4 a532a2852b2f,CVE-2015-0836,72742,2015-01-03,2015-02-24,2015-02-24
710,1117977,0aa5dec4bf2a,CVE-2015-2709,74615,2015-01-05,2015-05-12,2015-05-12
711,1118894,946d72dae3df,CVE-2015-0835,,2015-01-07,2015-02-25,2015-02-24
712,1119019,57c76122bb27 d077aaf352ea 6601b8da1750,CVE-2015-0835,,2015-01-07,2015-02-25,2015-02-24
713,1119579,9d9610c574b4 52b223f4ec70,CVE-2015-0836,72742,2015-01-08,2015-02-24,2015-02-24
714,1122218,c48d5ce78376 dce717706040 befc7b294081,CVE-2015-2729,75541,2015-01-15,2015-07-02,2015-07-02
715,1122387,38853d802eac 8bca070f1dc8 0043397aaa19,CVE-2015-0835,,2015-01-15,2015-02-25,2015-02-24
716,1123882,0cd1d16b95c7 b71942fd4bc8 228ee06444b5,CVE-2015-0836,72742,2015-01-20,2015-02-24,2015-02-24
717,1124018,d6bdb55ff8bc 8f49a2fc3f0c 1d3c24b896a1,CVE-2015-0836,72742,2015-01-20,2015-02-24,2015-02-24
718,1124898,bab6997a3bf8 adba768607dc 2884eaa7f1e5 669f865e1e77,CVE-2015-0802,73454,2015-01-22,2015-03-31,2015-03-31
719,1125389,51ac953371fe,CVE-2015-0820,72757,2015-01-23,2015-02-24,2015-02-24
720,1125734,ec859a233c28 829537f1f271 bbdf662015c0,CVE-2015-0835,,2015-01-26,2015-02-25,2015-02-24
721,1127012,9c8d2f799d0a e8418c77c6a8 116d059a1e7d,CVE-2015-0814,73464,2015-01-28,2015-03-31,2015-03-31
722,1127206,568af40e5e0d 550f58e63d9a 63e9ce6a9a45,CVE-2015-0835,,2015-01-28,2015-02-25,2015-02-24
723,1127246,a00fff536eef b4e61581f650 e0a36c5bdf4c,CVE-2015-0835,,2015-01-29,2015-02-25,2015-02-24
724,1127481,34da940cd412 a0e53f1db114 dd9d5b512e0e,CVE-2015-2720,74611,2015-01-29,2015-05-12,2015-05-12
725,1128064,2b44490589d8 1a341ad8d30d e92558fa59eb,CVE-2015-2709,74615,2015-01-30,2015-05-12,2015-05-12
726,1128196,1938c82eaf52 106557b12647 2f97ce37f5c4,CVE-2015-0836,72742,2015-01-31,2015-02-24,2015-02-24
727,1128939,dccaeb191e5f 21a1b1631c1b d9437013657a 089b5e6cd72e 39c0f3dac604 d5781c23d498 783f63db37da,CVE-2015-0829,,2015-02-03,2015-02-25,2015-02-24
728,1130150,2d065f47c16d c4e811a11277 21f52f25675a,CVE-2015-0814,73464,2015-02-05,2015-03-31,2015-03-31
729,1130541,2565e56e117c 6c0b609839b1 cb5d2bbf9234,CVE-2015-0831,72746,2015-02-06,2015-02-24,2015-02-24
730,1132265,d8d51e983a8b,CVE-2015-2726,75541,2015-02-11,2015-07-02,2015-07-02
731,1132342,8c2b291548ad 19443ff644bd 803ed9fc9507,CVE-2015-0814,73464,2015-02-11,2015-03-31,2015-03-31
732,1132467,83d5d84f1092 f38383a965d7,CVE-2015-4504,76815,2015-02-12,2015-09-22,2015-09-22
733,1132468,f1170bf063bd 705946ec0d52 1f4073c76b2b,CVE-2015-0811,73467,2015-02-12,2015-03-31,2015-03-31
734,1133909,e29fabd8fad7 331e34783b63 62f149b1cfd7 3a352baeeca4,CVE-2015-0814,73464,2015-02-17,2015-03-31,2015-03-31
735,1134561,9264aec18c62 b837e465cdf1 97c57043b3fc,CVE-2015-0803,73458,2015-02-19,2015-03-31,2015-03-31
736,1135066,e4a81270915c 26960651c5d9,CVE-2015-2709,74615,2015-02-20,2015-05-12,2015-05-12
737,1136397,da80a09d5b4e 2ef3b3c12db9 8be609272977 666a1aafecfd,CVE-2015-0814,73464,2015-02-24,2015-03-31,2015-03-31
738,1137326,cde1ceac0788 2a92625b924e 10eff960b898,CVE-2015-0815,73466,2015-02-26,2015-03-31,2015-03-31
739,1137624,631fef632ea8 f266c100d831 fc647f26739b 968fa2b32612,CVE-2015-0814,73464,2015-02-27,2015-03-31,2015-03-31
740,1138199,dc074235bf94 1fb8a664e27b 46392e569cb6,CVE-2015-0815,73466,2015-03-01,2015-03-31,2015-03-31
741,1138391,b83369a62aca d1add43a60ec 44cc57c29710,CVE-2015-0814,73464,2015-03-02,2015-03-31,2015-03-31
742,1140537,438d9e2a991a f628845b9e9f a7d6b32a504c,CVE-2015-2716,74611,2015-03-06,2015-05-12,2015-05-12
743,1140616,51f188b7abd8 6a513309283d,CVE-2015-7196,77411,2015-03-06,2015-11-03,2015-11-03
744,1141081,ee8c9c1c2bec 5b448d48857f 4f0b849ae2b0 bfff2ca94766 0e5b241da92a fa7d8b9db216 2710769c40a5,CVE-2015-2706,74247,2015-03-09,2015-04-20,2015-04-20
745,1142210,3ae4e63e37f6,CVE-2015-2728,75541,2015-03-11,2015-07-02,2015-07-02
746,1143130,cbff0d351f74,CVE-2015-4474,,2015-03-13,2015-08-15,2015-08-11
747,1143299,d91047ecbd9f 790150e0ea11 2659ba26dcf2,CVE-2015-2708,74615,2015-03-14,2015-05-12,2015-05-12
748,1144107,d3ab79e463eb e25c72e7e844 299a024d4532 7518d33f23de 4b10acdea6f0 4c273575101d 3b84e1fc8a98 25f872d7fb6e 5331e255aab2,CVE-2015-4480,,2015-03-17,2015-08-15,2015-08-11
749,1144988,ec28e56febf1,CVE-2015-0818,73265,2015-03-18,2015-03-20,2015-03-20
750,1144991,ae2217c25cee 8428dce9dde0 ec570b09456d bd599bf81cc7 2e6977da201e,CVE-2015-0816,73461,2015-03-18,2015-03-31,2015-03-31
751,1145255,810a0dfe489f 00bdb5b2e0a2 aabde7671ac0 2b1ecc5fad12,CVE-2015-0817,73263,2015-03-19,2015-03-20,2015-03-20
752,1145781,2525c3ff6145 d682b4e2df86,CVE-2015-2726,75541,2015-03-20,2015-07-02,2015-07-02
753,1146213,679e80ff389c 460c89e00f5c 1ab295b59ba5,CVE-2015-4473,,2015-03-22,2015-08-15,2015-08-11
754,1146416,1628ecf1c71f,CVE-2015-2726,75541,2015-03-23,2015-07-02,2015-07-02
755,1148732,7c8f205224d8 b0e057eb58b1,CVE-2015-4483,76510,2015-03-28,2015-08-11,2015-08-11
756,1149094,1cf4808e78d9 75799ecc00a7 d2987ec0e0e7,CVE-2015-2714,74611,2015-03-30,2015-05-12,2015-05-12
757,1149526,909e17a7edb7 3ccd83f8e32b,CVE-2015-2709,74615,2015-03-31,2015-05-12,2015-05-12
758,1149542,d263ff7885e9 d084a35e8d79 b08005b5d090 bd79c06527cc d299f9b81369 32d78bac2cfa 984f9cdef799,CVE-2015-2710,74611,2015-03-31,2015-05-12,2015-05-12
759,1149605,c99d19bfd6a0,CVE-2015-4496,76333,2015-03-31,2015-08-12,2015-08-12
760,1151139,12394290ae58 3034a08beebd e62ca3da49e1,CVE-2015-2708,74615,2015-04-03,2015-05-12,2015-05-12
761,1152026,5573079c9118 800bc1acaffb,CVE-2015-4500,76816,2015-04-07,2015-09-22,2015-09-22
762,1152280,4c5586081154 56a9afb4e741 5dc0d44c8dbd,CVE-2015-2712,74611,2015-04-08,2015-05-12,2015-05-12
763,1153478,cce9a079d0ee 34a7eeb94839 0ca91806d2c4 eaf6d0499bb0 aa1de6662e67 e1dd0d7756c5 18b8b10f2fbd,CVE-2015-2713,74611,2015-04-10,2015-05-12,2015-05-12
764,1153688,75ae5ac861f2 f1b9d7872e19 18af6cfb3b86,CVE-2015-2709,74615,2015-04-12,2015-05-12,2015-05-12
765,1154683,41787c8d077d 4131212a78ce 22f8fa3a9273,CVE-2015-2717,74611,2015-04-15,2015-05-12,2015-05-12
766,1154923,88213a36d165 f96fe0adc4e6 b101ef9dfd00,CVE-2016-2836,92261,2015-04-15,2016-08-02,2016-08-02
767,1155328,d33b8f5dfd87,CVE-2016-2804,88100,2015-04-16,2016-04-26,2016-04-26
768,1155474,81ed40faade8 3bc69f217d41 ff65ba4cd38a,CVE-2015-2709,74615,2015-04-16,2015-05-12,2015-05-12
769,1155985,3ba8d6cc53c0,CVE-2015-2726,75541,2015-04-18,2015-07-02,2015-07-02
770,1156861,29a9acde728e 5faf6e698493 f3259a2d48bc,CVE-2015-2725,75541,2015-04-21,2015-07-02,2015-07-02
771,1158489,fe61b8683f3a,CVE-2015-7575,79684,2015-04-25,2015-12-22,2015-12-22
772,1159321,e1f8abe63e21 86f093c2d995,CVE-2015-2725,75541,2015-04-28,2015-07-02,2015-07-02
773,1159973,de4736293b6a 262c4775bdd2 9ed526f22941 414d430012ee,CVE-2015-2725,75541,2015-04-29,2015-07-02,2015-07-02
774,1160884,ae197516f622 da2e29afa891 66b5afbbe9a7 6d8c0c9dc553,CVE-2015-2724,75541,2015-05-03,2015-07-02,2015-07-02
775,1161063,be976c7cb4b1,CVE-2015-4500,76816,2015-05-04,2015-09-22,2015-09-22
776,1161719,36f729b4ffc9,CVE-2015-4474,,2015-05-05,2015-08-15,2015-08-11
777,1163109,13fda43e7e95 e5f126660072 f49be454944b,CVE-2015-2743,75541,2015-05-08,2015-07-02,2015-07-02
778,1163359,685e7ad81dd9 1f7e45db731a 3b796baa6b5e,CVE-2015-2725,75541,2015-05-09,2015-07-02,2015-07-02
779,1164567,415a89038ea1 4a1b5563fdcc 27775cefea29 6b84a7fded1d 34ad06cb05a0 f191235f22ef,CVE-2015-2724,75541,2015-05-13,2015-07-02,2015-07-02
780,1164766,942cacbdaef2 a516c5d06a21 df08fae1a435 12564185b77d,CVE-2015-4497,76502,2015-05-13,2015-08-27,2015-08-27
781,1166082,ccc7ee045063 5b984c2cafc4 15a7bce855fe,CVE-2015-2734,75541,2015-05-18,2015-07-02,2015-07-02
782,1166900,a4549e040626 f1515be9e882 634d32969bd6,CVE-2015-2735,75541,2015-05-20,2015-07-02,2015-07-02
783,1166924,0facd655bce5 635ef933d0d5 aac09dd78170 6ef45122c20e 528d47773256 36bf5bcceb27,CVE-2015-2722,75541,2015-05-20,2015-07-02,2015-07-02
784,1167332,29cc4d75104b 970295c94145 9060127fc5ae,CVE-2015-2737,75541,2015-05-21,2015-07-02,2015-07-02
785,1167356,2d2ea0b17116 e3703bb3d64b 2bb563092098 421bb3bea4d7 8bb9305de24e b43df791dbaf 2a55a06804f5 c7499d2cdf32,CVE-2015-2738,75541,2015-05-21,2015-07-02,2015-07-02
786,1167489,48ae8b5e62ab aeab359c2292,CVE-2015-7327,,2015-05-21,2015-09-24,2015-09-24
787,1167888,1c29eb9667ed 46d586760c74 62bb5056f458,CVE-2015-2736,75541,2015-05-23,2015-07-02,2015-07-02
788,1168207,8e1657e7e743 bde3ab570270 cf279fc867d5,CVE-2015-2739,75541,2015-05-25,2015-07-02,2015-07-02
789,1170246,3b73bf339093,CVE-2015-4521,76816,2015-06-01,2015-09-22,2015-09-22
790,1170809,5e9a6613f8ed,CVE-2015-2740,75541,2015-06-02,2015-07-02,2015-07-02
791,1171518,98c0d3e9c6f1 63e39f82b316 177144e23d02,CVE-2015-4481,,2015-06-04,2015-08-15,2015-08-11
792,1171540,41142f760914 e815b262f9ac 106cbc77cc87,CVE-2015-4484,,2015-06-04,2015-08-15,2015-08-11
793,1171603,9d8209f754df,CVE-2015-4487,,2015-06-04,2015-08-15,2015-08-11
794,1172055,705bdd58cee6 32f4ac616613 a9e266811633 bacde2f7a48b 74ae15bf87b4,CVE-2015-7174,76816,2015-06-05,2015-09-22,2015-09-22
795,1172076,ee600e02101a 6ed541d1ca7b a59dc4748390 b6928cacdf12 e71a296662b4,CVE-2015-2725,75541,2015-06-05,2015-07-02,2015-07-02
796,1172189,4c18b9c2c98c,CVE-2015-7175,76816,2015-06-05,2015-09-22,2015-09-22
797,1172397,60b6d9795c7a 2e57bb363920 36b1d1148896,CVE-2015-2725,75541,2015-06-07,2015-07-02,2015-07-02
798,1174479,6961dc3eba19,CVE-2015-7176,76816,2015-06-13,2015-09-22,2015-09-22
799,1175396,25bb4971646c 7acf5c5cf6b5 7b298d7ccd2a,CVE-2015-4475,76294,2015-06-16,2015-08-11,2015-08-11
800,1176270,2afd5728f13a 3bd6ba33cb82,CVE-2015-4488,,2015-06-19,2015-08-15,2015-08-11
801,1176340,aff89c5a3121,CVE-2016-1976,84220,2015-06-19,2016-03-08,2016-03-08
802,1177501,10ac7b53802a 05d720b741cf,CVE-2015-4474,,2015-06-25,2015-08-15,2015-08-11
803,1177861,66bf3e9e71d4 b1cb1d513a85 447736aa246b,CVE-2015-4505,76819,2015-06-26,2015-09-22,2015-09-22
804,1178033,e4b9e72f934f,CVE-2015-7220,79280,2015-06-27,2015-12-15,2015-12-15
805,1178058,b9a02fdb75a5 5c3a30a76af9 5a41909266e5 f147014ff61a 3769169d9bf8,CVE-2015-4495,76249,2015-06-27,2015-08-06,2015-08-06
806,1178890,1ab4e8c69ee1 47ef905be01b d28c97be9b85,CVE-2015-4473,,2015-06-30,2015-08-15,2015-08-11
807,1179262,9a9a92d6d78b 6b7f6fdb97f0,CVE-2015-4495,76249,2015-07-01,2015-08-06,2015-08-06
808,1179484,9f989aba3e6e 46f804bc379e 18db52aa1286,CVE-2015-4477,,2015-07-01,2015-08-15,2015-08-11
809,1181204,df3aedb6cd49 f6d27aa240d1 47e626a4275a,CVE-2015-4474,,2015-07-07,2015-08-15,2015-08-11
810,1181651,6e758736c0c6,CVE-2015-4500,76816,2015-07-08,2015-09-22,2015-09-22
811,1181957,60c6637391e7,CVE-2020-6815,,,2020-03-25,2020-03-10
812,1182723,e342d50c37d2 36a0d0731ca6,CVE-2015-4489,,2015-07-10,2015-08-15,2015-08-11
813,1182778,c3df6435ad5e 9aa5dcad9aba 9fc0f0ba0cca,CVE-2015-4518,77412,2015-07-11,2015-11-03,2015-11-03
814,1183153,60707ba97960 a8b96fe39d92 64de1bde2558,CVE-2015-4500,76816,2015-07-13,2015-09-22,2015-09-22
815,1184009,10e77092a656 bef1e3e26eee 43e50f129af4 6b5922886652 e67096569716 9b861360b297,CVE-2015-4491,,2015-07-15,2015-08-16,2015-08-11
816,1184068,8bae34af92ea 739a7ea4679c ef641c2968c2,CVE-2015-4474,,2015-07-15,2015-08-15,2015-08-11
817,1184500,2db081ae3185 0c5a8abf21bb b654784a57e2,CVE-2015-4482,76294,2015-07-16,2015-08-11,2015-08-11
818,1185256,c634c30551b0 8b8a66145292,CVE-2015-7207,79280,2015-07-18,2015-12-15,2015-12-15
819,1185820,13588e7747b1 14bb39fd1872 c8e9f7a56ee2,CVE-2015-4492,76297,2015-07-20,2015-08-11,2015-08-11
820,1186160,a084674ecc7e f4e37234ca80,CVE-2015-4514,77411,2015-07-21,2015-11-03,2015-11-03
821,1186657,4b95e03f5b6b 9f6fab6fdde2,CVE-2015-4501,76816,2015-07-22,2015-09-22,2015-09-22
822,1186718,a674c7019cb5 2654955bdf43 64fb14a330e3,CVE-2015-4493,,2015-07-22,2015-08-15,2015-08-11
823,1186725,e5c33ca97b63 f12ffbcf03fd 44608b5dde92,CVE-2015-7177,76816,2015-07-22,2015-09-22,2015-09-22
824,1186962,fd6cde155f4b 362fb8801d46 472861dd7df6 6784f96467d8,CVE-2015-4500,76816,2015-07-23,2015-09-22,2015-09-22
825,1186973,5326cb59d6a6,CVE-2016-1931,81953,2015-07-23,2016-01-26,2016-01-26
826,1187420,0ced55976538 d5911159db9e 0eb4538fbdcf,CVE-2016-2807,88100,2015-07-24,2016-04-26,2016-04-26
827,1188010,a11512671244 29676f10e502 129c9cd4e428,CVE-2015-7198,77411,2015-07-27,2015-11-03,2015-11-03
828,1188105,95f3db5684c2,CVE-2015-7202,79279,2015-07-27,2015-12-15,2015-12-15
829,1188590,67ee052e79c9 0104fc2803cb 6b716448c59d d87f96fc45b1,CVE-2015-4474,,2015-07-28,2015-08-15,2015-08-11
830,1189814,f19d55717b0a 9d5c76e1a730 f707a90dd831,CVE-2015-4519,76816,2015-07-31,2015-09-22,2015-09-22
831,1189860,51819c4396b4 34830dacfbdc 45ad2e46fb41,CVE-2015-7178,76816,2015-07-31,2015-09-22,2015-09-22
832,1190526,c69c21713dc8 b6460380ae8c 91c8036c0105,CVE-2015-7179,76816,2015-08-03,2015-09-22,2015-09-22
833,1191423,03bdce0dcbb0 d0a3f5e5adc0,CVE-2015-7208,79280,2015-08-05,2015-12-15,2015-12-15
834,1191463,91fe6c306c8a 9294d377bbc5 2a38ca9cbfad,CVE-2015-7180,76816,2015-08-05,2015-09-22,2015-09-22
835,1191942,ed8a6af1508a 254e3cb723ed,CVE-2015-4513,77411,2015-08-06,2015-11-03,2015-11-03
836,1192401,6f05420e460d 2857cf15aba3 2d9e2f22c813,CVE-2015-4507,76815,2015-08-07,2015-09-22,2015-09-22
837,1194818,9c9f33fb9436,CVE-2015-7218,79280,2015-08-14,2015-12-15,2015-12-15
838,1194820,faa0e890a858,CVE-2015-7219,79280,2015-08-14,2015-12-15,2015-12-15
839,1196237,a7d4d29b32ac 197a0c3b8d8e,CVE-2015-4514,77411,2015-08-19,2015-11-03,2015-11-03
840,1197012,5af8f2d7ee3e,CVE-2015-7202,79279,2015-08-20,2015-12-15,2015-12-15
841,1197059,9a074478c2d3,CVE-2015-7216,79278,2015-08-20,2015-12-15,2015-12-15
842,1197901,78d2fbf52588 cbc0953c737d,CVE-2016-2813,88099,2015-08-24,2016-04-26,2016-04-26
843,1198435,cb16e1ad62ea 08d1defbf501 5f0db999ec7d 13d8c5e90f0c 3662a8ec90d1,CVE-2015-4509,76816,2015-08-25,2015-09-22,2015-09-22
844,1199171,b2663d8fb86a 6cb745339f3c,CVE-2016-1953,84219,2015-08-27,2016-03-08,2016-03-08
845,1199400,2b1e7c1466c5 7fd961937687 4cd826f4b033,CVE-2015-7221,79280,2015-08-27,2015-12-15,2015-12-15
846,1199923,7ae35892e712 3932a740011c,CVE-2016-1956,84218,2015-08-29,2016-03-08,2016-03-08
847,1200004,44acf95a79fd ee32ceaf9d04 86766ff9011d,CVE-2015-4510,76815,2015-08-30,2015-09-22,2015-09-22
848,1200148,78050272add4 b1c8608314d6 360c43a9bb74,CVE-2015-4511,76816,2015-08-31,2015-09-22,2015-09-22
849,1200326,8fcdb4d03b9e fb9fad31d632 ff255d58ce89 a318ed915022 875c69bd3550 ea609f3830ea ea98b3ea55a4,CVE-2015-4514,77411,2015-08-31,2015-11-03,2015-11-03
850,1200856,82f7bc868126 b71af0ebe16c 549f54fa2333 534a3ae9faa1,CVE-2015-4520,76816,2015-09-01,2015-09-22,2015-09-22
851,1200869,c80a34a1597e df60b3019087 8f836871f565 279325711b9f,CVE-2015-4520,76816,2015-09-01,2015-09-22,2015-09-22
852,1201183,e1bcc04808cc,CVE-2015-7203,79280,2015-09-02,2015-12-15,2015-12-15
853,1201793,a6163cb891f8 de9571163bbb 6fa940a15b93 0caa01c88e32,CVE-2015-4500,76816,2015-09-03,2015-09-22,2015-09-22
854,1202677,4c6d311c5911 c5cd3b4b145c,CVE-2015-4514,77411,2015-09-08,2015-11-03,2015-11-03
855,1202844,b451aaf236d0 bb011b9221d6 b69bd5eaad2a,CVE-2015-4500,76816,2015-09-08,2015-09-22,2015-09-22
856,1203135,8021382da972 b5d2cb6958d5 90eff805d281,CVE-2015-7201,79279,2015-09-09,2015-12-15,2015-12-15
857,1204061,f4c2f277aeae 21ba3bb55cb0 13c02a20d317,CVE-2015-7199,77411,2015-09-11,2015-11-03,2015-11-03
858,1204155,a4bf09cda682 48dfe8c77b2f ba7918bc5551 79ae2fb834bb,CVE-2015-7200,77411,2015-09-11,2015-11-03,2015-11-03
859,1204269,a0d691196ace c56d2bde2883 512e9862f1a0 7827b7deded9,CVE-2015-7197,77411,2015-09-12,2015-11-03,2015-11-03
860,1204580,35958f485b29 0f18e328113b 908ef11e47d3 4cebb6ab9288,CVE-2015-4513,77411,2015-09-14,2015-11-03,2015-11-03
861,1204669,91657db26f49 d7c8fdff5210 1c9058b0ab32,CVE-2015-4513,77411,2015-09-14,2015-11-03,2015-11-03
862,1204700,464e82856a55 b14beb29be00 ebafbc7c1a87,CVE-2015-4513,77411,2015-09-14,2015-11-03,2015-11-03
863,1205163,407dff8daf62,CVE-2016-1953,84219,2015-09-15,2016-03-08,2016-03-08
864,1205707,89eab1566e86 19620ea2ebc8 e8c15469d593 5bc99bba04af,CVE-2015-4513,77411,2015-09-17,2015-11-03,2015-11-03
865,1205900,a66c6f541031 f6c99c8baa9b 105321e37671 92478183e19e,CVE-2015-7189,77411,2015-09-17,2015-11-03,2015-11-03
866,1205937,70a14c7444e5 34f6e9cb20a6 5290319f9c0a,CVE-2015-4514,77411,2015-09-17,2015-11-03,2015-11-03
